"id","decimal","hex","tagsite","tagdate","genus_species","sex","reproductive_status","age","contact_name","contact_email"
"*989001045033590",989.00104503359,"3DD.003E49F276","organ_pipe_1_h2o","8/2/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033576",989.001045033576,"3DD.003E49F268","organ_pipe_1_h2o","8/2/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033604",989.001045033604,"3DD.003E49F284","organ_pipe_1_h2o","8/2/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033582",989.001045033582,"3DD.003E49F26E","organ_pipe_1_h2o","8/2/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033596",989.001045033596,"3DD.003E49F27C","organ_pipe_1_h2o","8/2/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033475",989.001045033475,"3DD.003E49F203","organ_pipe_1_h2o","8/2/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033483",989.001045033483,"3DD.003E49F20B","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033536",989.001045033536,"3DD.003E49F240","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033567",989.001045033567,"3DD.003E49F25F","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033492",989.001045033492,"3DD.003E49F214","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033531",989.001045033531,"3DD.003E49F23B","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033546",989.001045033546,"3DD.003E49F24A","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033524",989.001045033524,"3DD.003E49F234","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033559",989.001045033559,"3DD.003E49F257","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033523",989.001045033523,"3DD.003E49F233","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033494",989.001045033494,"3DD.003E49F216","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033489",989.001045033489,"3DD.003E49F211","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033481",989.001045033481,"3DD.003E49F209","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033482",989.001045033482,"3DD.003E49F20A","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033517",989.001045033517,"3DD.003E49F22D","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033491",989.001045033491,"3DD.003E49F213","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033506",989.001045033506,"3DD.003E49F222","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033550",989.00104503355,"3DD.003E49F24E","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033554",989.001045033554,"3DD.003E49F252","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033488",989.001045033488,"3DD.003E49F210","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033547",989.001045033547,"3DD.003E49F24B","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033549",989.001045033549,"3DD.003E49F24D","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033510",989.00104503351,"3DD.003E49F226","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033485",989.001045033485,"3DD.003E49F20D","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033560",989.00104503356,"3DD.003E49F258","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033569",989.001045033569,"3DD.003E49F261","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033548",989.001045033548,"3DD.003E49F24C","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033534",989.001045033534,"3DD.003E49F23E","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033530",989.00104503353,"3DD.003E49F23A","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","lactating","adult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033538",989.001045033538,"3DD.003E49F242","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","lactating","adult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033571",989.001045033571,"3DD.003E49F263","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033512",989.001045033512,"3DD.003E49F228","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033565",989.001045033565,"3DD.003E49F25D","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033552",989.001045033552,"3DD.003E49F250","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033541",989.001045033541,"3DD.003E49F245","organ_pipe","8/5/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033522",989.001045033522,"3DD.003E49F232","organ_pipe_1_h2o","8/7/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033500",989.0010450335,"3DD.003E49F21C","organ_pipe_1_h2o","8/7/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001041205047",989.001041205047,"3DD.003E0F8737","chiricahua_2_F","8/8/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205018",989.001041205018,"3DD.003E0F871A","chiricahua_2_F","8/8/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205074",989.001041205074,"3DD.003E0F8752","chiricahua_2_F","8/8/2023","Leptonycteris yerbabuenae","male","non-scrotal","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205068",989.001041205068,"3DD.003E0F874C","chiricahua_2_F","8/8/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205011",989.001041205011,"3DD.003E0F8713","chiricahua_2_F","8/8/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Kathryn Stoner","kstoner@arizona.edu"
"*989001045033527",989.001045033527,"3DD.003E49F237","organ_pipe_1_h2o","8/8/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033557",989.001045033557,"3DD.003E49F255","organ_pipe","8/9/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033573",989.001045033573,"3DD.003E49F265","organ_pipe","8/9/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033574",989.001045033574,"3DD.003E49F266","organ_pipe","8/9/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033561",989.001045033561,"3DD.003E49F259","organ_pipe","8/9/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033476",989.001045033476,"3DD.003E49F204","organ_pipe","8/9/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033535",989.001045033535,"3DD.003E49F23F","organ_pipe","8/9/2023","Leptonycteris yerbabuenae","female","post-lactating","adult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033484",989.001045033484,"3DD.003E49F20C","organ_pipe","8/9/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033508",989.001045033508,"3DD.003E49F224","organ_pipe","8/9/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001041205086",989.001041205086,"3DD.003E0F875E","peloncillo_1_F","8/10/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205039",989.001041205039,"3DD.003E0F872F","peloncillo_1_F","8/10/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205043",989.001041205043,"3DD.003E0F8733","peloncillo_1_F","8/10/2023","Leptonycteris yerbabuenae","male","scrotal","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205034",989.001041205034,"3DD.003E0F872A","peloncillo_1_F","8/10/2023","Leptonycteris yerbabuenae","female","non-reproductive","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205004",989.001041205004,"3DD.003E0F870C","peloncillo_1_F","8/10/2023","Leptonycteris yerbabuenae","female","post-lactating","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205000",989.001041205,"3DD.003E0F8708","big_hatchet","8/15/2023","Leptonycteris yerbabuenae","female","post-lactating","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205081",989.001041205081,"3DD.003E0F8759","big_hatchet","8/16/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Kathryn Stoner","kstoner@arizona.edu"
"*989001041205031",989.001041205031,"3DD.003E0F8727","big_hatchet","8/16/2023","Leptonycteris yerbabuenae","male","non-scrotal","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162648",989.001045162648,"3DD.003E4BEA98","ramsey_canyon_F","8/27/2023","Leptonycteris yerbabuenae","male","non-scrotal","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162698",989.001045162698,"3DD.003E4BEACA","ramsey_canyon_F","8/27/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162716",989.001045162716,"3DD.003E4BEADC","ramsey_canyon_F","8/27/2023","Leptonycteris yerbabuenae","male","non-scrotal","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162720",989.00104516272,"3DD.003E4BEAE0","ramsey_canyon_F","8/27/2023","Leptonycteris yerbabuenae","female","non-reproductive","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162689",989.001045162689,"3DD.003E4BEAC1","ramsey_canyon_F","8/27/2023","Leptonycteris yerbabuenae","female","non-reproductive","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162623",989.001045162623,"3DD.003E4BEA7F","ramsey_canyon_F","8/27/2023","Leptonycteris yerbabuenae","male","non-scrotal","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162676",989.001045162676,"3DD.003E4BEAB4","ramsey_canyon_F","8/27/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162644",989.001045162644,"3DD.003E4BEA94","ramsey_canyon_F","8/27/2023","Leptonycteris yerbabuenae","female","non-reproductive","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162691",989.001045162691,"3DD.003E4BEAC3","ramsey_canyon_F","8/27/2023","Leptonycteris yerbabuenae","female","non-reproductive","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045033533",989.001045033533,"3DD.003E49F23D","coronado","8/28/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033497",989.001045033497,"3DD.003E49F219","coronado","8/28/2023","Leptonycteris yerbabuenae","female","post-lactating","adult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033518",989.001045033518,"3DD.003E49F22E","coronado","8/28/2023","Leptonycteris yerbabuenae","male","non-scrotal","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033532",989.001045033532,"3DD.003E49F23C","coronado","8/28/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033499",989.001045033499,"3DD.003E49F21B","coronado","8/28/2023","Leptonycteris yerbabuenae","female","post-lactating","adult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033514",989.001045033514,"3DD.003E49F22A","coronado","8/28/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033498",989.001045033498,"3DD.003E49F21A","coronado","8/28/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033521",989.001045033521,"3DD.003E49F231","coronado","8/28/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033526",989.001045033526,"3DD.003E49F236","coronado","8/28/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033528",989.001045033528,"3DD.003E49F238","coronado","8/28/2023","Leptonycteris yerbabuenae","female","post-lactating","adult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033568",989.001045033568,"3DD.003E49F260","coronado","8/28/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045033478",989.001045033478,"3DD.003E49F206","coronado","8/28/2023","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Theresa Laverty","tlaverty@nmsu.edu"
"*989001045162705",989.001045162705,"3DD.003E4BEAD1","silver_city_3_F","9/10/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162684",989.001045162684,"3DD.003E4BEABC","silver_city_3_F","9/11/2023","Leptonycteris yerbabuenae","male","non-scrotal","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162672",989.001045162672,"3DD.003E4BEAB0","peloncillo_1_F","9/21/2023","Leptonycteris yerbabuenae","male","scrotal, reproductive patch","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162652",989.001045162652,"3DD.003E4BEA9C","ramsey_canyon_F","9/28/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162664",989.001045162664,"3DD.003E4BEAA8","ramsey_canyon_F","9/28/2023","Leptonycteris yerbabuenae","male","non-scrotal","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162662",989.001045162662,"3DD.003E4BEAA6","ramsey_canyon_F","9/29/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162645",989.001045162645,"3DD.003E4BEA95","ramsey_canyon_F","9/29/2023","Leptonycteris yerbabuenae","female","non-reproductive","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162706",989.001045162706,"3DD.003E4BEAD2","ramsey_canyon_F","9/29/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162653",989.001045162653,"3DD.003E4BEA9D","ramsey_canyon_F","9/29/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162721",989.001045162721,"3DD.003E4BEAE1","ramsey_canyon_F","9/29/2023","Leptonycteris yerbabuenae","female","non-reproductive","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162650",989.00104516265,"3DD.003E4BEA9A","ramsey_canyon_F","9/29/2023","Leptonycteris yerbabuenae","male","scrotal","adult","Kathryn Stoner","kstoner@arizona.edu"
"*989001045162637",989.001045162637,"3DD.003E4BEA8D","ramsey_canyon_F","9/29/2023","Leptonycteris yerbabuenae","female","non-reproductive","subadult","Kathryn Stoner","kstoner@arizona.edu"
